f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71
17,0.190964733,23.13015683,-392.7985289,0.377176865,44.53685228,-395.1975286,53.92747914,10.09059744,394.7674347,-20.93959471,61.05636273,49.53598311,81.26907248,73.05820242,0.09056269,13.34198338,-11.8853806,66.53309212,58.51397218,86.4710299,65.84338852,0.058924562,7.461466662,-20.17095229,56.84204631,55.53191601,89.10100792,66.79429442,1.661419706,68.81956228,-185.1119481,1.516223813,73.85317714,-434.4777108,79.55648918,1.064559607,64.07295698,-175.0371784,3.082729438,79.42505648,-248.1769396,81.78068031,0.777711092,39.04233348,-10.73298116,64.10095554,87.45857014,90.07560334,77.79677924,0.140026529,15.79813236,-364.3993717,1.337163114,75.69892306,-424.9060103,74.63229971,1.845927818,134.7046626,-485.5900091,0.961953687,65.49217894,-607.1690143,78.15811022,0.583213227,37.70199102,-296.2098482,0.809377163,46.62704464,-414.2378228,64.39529607
18,0.172401056,23.13625418,-401.0898084,0.043876913,37.81518563,-422.6034936,48.49075292,10.12994535,396.121288,-15.4027156,60.55812205,47.7513377,73.35271238,75.01529642,0.089506151,13.32073339,-25.96653444,64.49574229,52.72821246,75.97242402,55.31462984,0.090527171,7.475600004,-9.401683277,59.49951861,54.0094168,88.94883839,70.58434026,1.560129806,69.04196447,-219.68256,0.649227522,73.53972549,-496.1294398,56.99973649,1.306173055,64.30878919,-157.979537,4.468514249,84.37754367,-186.4365235,86.2623509,0.815535045,39.1476668,-11.25655339,70.05815298,77.77469913,85.31477094,77.17283901,0.166694504,15.81640701,-360.2442646,1.325397834,68.06759831,-345.1969289,75.6180234,1.977057029,134.8371216,-487.1693101,1.07757639,59.55561341,-655.9984598,75.93810174,0.607708666,37.78792725,-290.787844,1.106690894,46.54017699,-430.7216643,67.23650323
19,0.158557903,23.14263706,-398.5389142,-0.017760035,38.15877661,-483.8837352,50.27050765,9.757466019,397.4039032,-27.50004092,57.60941231,48.66517795,61.38559845,63.40415169,0.099185412,13.31755006,-15.08997194,62.89009269,52.46213999,64.17108114,62.15522492,0.114574466,7.482866669,-5.673771457,60.71639418,51.20793306,87.01692165,70.70680272,1.482467971,69.21584676,-217.2748614,0.433994807,65.63868981,-552.9885336,59.62458173,1.562663074,64.60768814,-140.4924456,4.965810364,84.34174006,-148.5873366,88.57571106,0.829493742,39.25300013,-13.35074247,68.73827562,78.02705231,76.67758928,74.4183038,0.17490486,15.83242871,-369.022285,1.204272984,60.16950408,-362.9213555,65.10837219,2.082223449,134.9808945,-484.6954619,0.970443456,66.63115747,-835.2578756,77.11306492,0.607586788,37.88214696,-294.6604731,1.083209534,47.34201782,-497.8429685,63.08759833
19,0.158557903,23.14263706,-398.5389142,-0.017760035,38.15877661,-483.8837352,50.27050765,9.757466019,397.4039032,-27.50004092,57.60941231,48.66517795,61.38559845,63.40415169,0.099185412,13.31755006,-15.08997194,62.89009269,52.46213999,64.17108114,62.15522492,0.114574466,7.482866669,-5.673771457,60.71639418,51.20793306,87.01692165,70.70680272,1.482467971,69.21584676,-217.2748614,0.433994807,65.63868981,-552.9885336,59.62458173,1.562663074,64.60768814,-140.4924456,4.965810364,84.34174006,-148.5873366,88.57571106,0.829493742,39.25300013,-13.35074247,68.73827562,78.02705231,76.67758928,74.4183038,0.17490486,15.83242871,-369.022285,1.204272984,60.16950408,-362.9213555,65.10837219,2.082223449,134.9808945,-484.6954619,0.970443456,66.63115747,-835.2578756,77.11306492,0.607586788,37.88214696,-294.6604731,1.083209534,47.34201782,-497.8429685,63.08759833
20,0.146572088,23.14653625,-430.7852122,-0.11677249,44.92348932,-534.1567926,50.76160111,9.262611377,398.5989309,-31.35910888,52.10276205,51.26830518,46.98410374,59.98656027,0.109507512,13.34213339,-10.6137315,58.61723416,59.84509818,52.54116956,64.27331421,0.129875639,7.48973333,-8.963075693,59.67103994,68.04336478,86.33787057,68.40643686,1.391533468,69.35810598,-240.7490707,0.257621666,61.01549312,-565.3061522,56.9090726,1.785503602,64.93295072,-136.1935535,5.244709755,84.56168061,-128.0405325,89.55704398,0.846133709,39.35533346,-8.376956031,64.79857302,84.07524088,67.90309101,76.69761381,0.172155173,15.8524559,-374.8742573,1.218409436,60.40332976,-500.8778739,58.81995622,2.221080555,135.1809347,-435.6480476,0.96489567,73.82766149,-1092.676788,80.62096396,0.59313303,37.96083552,-296.9844882,0.943483862,48.26772257,-621.7138259,60.50246829
22,0.144619058,23.18369077,-422.499602,0.240421108,43.82121592,-626.4593465,54.86141892,7.727155296,400.7063711,-49.83221888,46.51299341,44.4979232,20.32394413,45.17606547,0.038586072,13.32430007,-71.89666342,46.30165739,54.27357971,41.09387522,33.40135817,0.06190734,7.470466661,-73.81370995,41.44481684,57.68273595,57.20175651,33.30757708,1.269330008,69.72761154,-390.486967,-0.156942336,43.4214763,-576.0726804,57.55774127,2.14476139,65.59464773,-119.8002644,5.344745879,90.82443112,-152.3561662,90.80145551,0.827601989,39.59633344,-14.32289623,58.0222046,79.05453111,59.55572974,67.1663844,0.184329553,15.91178621,-357.8059532,0.661164548,64.28636805,-877.4816167,70.02081988,2.648931124,135.754213,-366.7892146,1.02061012,83.48017293,-1235.495196,79.91524407,0.585830947,38.13788541,-292.9588068,0.392982788,45.0906661,-766.447295,52.68789742
23,0.142618364,23.19481271,-418.3564028,0.27601487,51.55666955,-660.1911702,57.64940511,6.680573367,401.2434072,-68.46291922,47.28912441,44.91892577,15.30518264,38.39856645,-0.009202618,13.31245006,-94.98545344,42.67666211,55.0723389,28.91239292,28.28170084,0.024108719,7.449466674,-82.82439605,35.26692302,61.03283136,29.55713608,32.51630348,1.106650494,69.84725367,-441.7348036,-0.66839704,44.20990335,-638.20791,41.90950489,2.203698277,65.8979201,-133.6820394,3.548524745,88.86315926,-184.7674867,75.43755138,0.773590046,39.68700015,-22.71536595,58.81787412,72.55922956,57.67645052,56.07979389,0.178946742,15.93281479,-370.4852471,0.192052974,71.29402449,-935.6163732,56.74152771,2.642128006,135.9514882,-389.7855271,0.702419139,83.71058332,-1068.754593,68.23023072,0.515240906,38.1808534,-387.4638987,-0.336369105,46.2890067,-704.1339172,45.79211226
24,0.144757339,23.22169717,-489.7330461,0.487428428,52.81954199,-705.1078626,61.32415557,5.925409968,402.1159465,-68.29676372,44.09120313,45.09435064,15.6267812,43.6846305,-0.052442112,13.30650009,-84.70534627,42.46613529,47.37248052,17.0296378,26.51568885,-0.00689717,7.431733338,-84.16031377,30.15489591,54.78276721,11.72404051,32.07665516,1.092861024,70.03428294,-546.1866606,0.04209172,44.67111972,-726.5011126,59.77191132,2.246961502,66.20097237,-139.2756363,3.427714004,88.7169734,-225.822061,76.64145428,0.697727701,39.77533353,-39.73063368,55.64613618,62.64930588,51.39202917,47.34449983,0.163703995,15.95033878,-406.8612518,-0.144587353,65.5489188,-904.5517563,50.38129534,2.618903063,136.1845815,-406.727518,0.57835608,77.70585514,-952.0454072,68.9351833,0.434861288,38.2201978,-479.1970271,-0.547020369,38.60858037,-604.482688,41.94233611
25,0.15411492,23.25082366,-478.2648371,0.94143386,52.83724061,-707.375877,67.09065757,5.401579847,402.9329295,-61.21216832,45.16923873,43.79657213,23.05696856,48.57438242,-0.082251497,13.29048344,-81.19445561,44.05033044,47.37426986,11.80913385,29.5015928,-0.01723057,7.417200009,-67.55723298,33.17788672,53.7407575,6.06606913,43.10765668,1.173266221,70.24400202,-458.5962589,1.214220814,42.5557164,-763.3960489,68.84587828,2.245830686,66.48109398,-140.4198976,2.521761725,83.75018136,-305.1894129,74.84541136,0.766750261,39.90700022,-18.03279567,58.93903174,67.70570144,48.90994904,73.55862361,0.158882265,15.965109,-398.9837702,0.031950916,65.19256284,-851.7512947,56.06382963,2.656892886,136.4757238,-399.9072659,0.82414163,77.13156007,-975.9603709,73.68117638,0.361973883,38.22873955,-481.523994,-0.701765215,32.38225041,-525.3960587,40.91785595
25,0.15411492,23.25082366,-478.2648371,0.94143386,52.83724061,-707.375877,67.09065757,5.401579847,402.9329295,-61.21216832,45.16923873,43.79657213,23.05696856,48.57438242,-0.082251497,13.29048344,-81.19445561,44.05033044,47.37426986,11.80913385,29.5015928,-0.01723057,7.417200009,-67.55723298,33.17788672,53.7407575,6.06606913,43.10765668,1.173266221,70.24400202,-458.5962589,1.214220814,42.5557164,-763.3960489,68.84587828,2.245830686,66.48109398,-140.4198976,2.521761725,83.75018136,-305.1894129,74.84541136,0.766750261,39.90700022,-18.03279567,58.93903174,67.70570144,48.90994904,73.55862361,0.158882265,15.965109,-398.9837702,0.031950916,65.19256284,-851.7512947,56.06382963,2.656892886,136.4757238,-399.9072659,0.82414163,77.13156007,-975.9603709,73.68117638,0.361973883,38.22873955,-481.523994,-0.701765215,32.38225041,-525.3960587,40.91785595
26,0.14569334,23.27852071,-561.5282075,0.412788202,52.85108097,-705.2204087,53.3291839,4.791871513,403.6184489,-76.98094218,42.79300633,37.9950447,33.56398122,44.08001297,-0.120184756,13.27576679,-96.89259275,39.9987388,40.69686742,13.81036816,24.38887625,-0.024172908,7.396133343,-72.65133985,31.35356517,59.94225348,13.88906733,43.83352086,1.239223921,70.45897903,-454.0865146,1.109367782,49.307433,-684.4324787,70.07306929,2.149383877,66.72080523,-148.9188364,1.226364742,78.66057784,-392.3039394,62.32778363,0.789753786,40.03300018,-27.77776656,56.14546359,59.91657972,50.06234247,67.23461181,0.103568376,15.95634712,-452.0583022,-0.982593757,60.00800947,-771.064514,32.38394699,2.507683981,136.725146,-510.0704183,0.41038178,73.50565042,-1084.974959,56.47441397,0.253044812,38.2220094,-503.9185683,-1.171026554,32.60506876,-489.0760893,32.1873935
26,0.14569334,23.27852071,-561.5282075,0.412788202,52.85108097,-705.2204087,53.3291839,4.791871513,403.6184489,-76.98094218,42.79300633,37.9950447,33.56398122,44.08001297,-0.120184756,13.27576679,-96.89259275,39.9987388,40.69686742,13.81036816,24.38887625,-0.024172908,7.396133343,-72.65133985,31.35356517,59.94225348,13.88906733,43.83352086,1.239223921,70.45897903,-454.0865146,1.109367782,49.307433,-684.4324787,70.07306929,2.149383877,66.72080523,-148.9188364,1.226364742,78.66057784,-392.3039394,62.32778363,0.789753786,40.03300018,-27.77776656,56.14546359,59.91657972,50.06234247,67.23461181,0.103568376,15.95634712,-452.0583022,-0.982593757,60.00800947,-771.064514,32.38394699,2.507683981,136.725146,-510.0704183,0.41038178,73.50565042,-1084.974959,56.47441397,0.253044812,38.2220094,-503.9185683,-1.171026554,32.60506876,-489.0760893,32.1873935
27,0.146766163,23.31177425,-548.5311321,0.560074465,52.14114174,-661.9661988,59.68954742,4.2216404,404.2250549,-79.21474848,39.40594852,30.51869244,44.17106906,42.82111068,-0.131144649,13.27163343,-77.57603231,43.13258821,39.98339242,20.75477759,38.23250707,-0.019604414,7.377066676,-62.80089274,33.8757655,57.40847039,30.08742337,51.14540778,1.41813435,70.76879323,-328.8564453,2.093003813,50.73825485,-513.4270535,78.52190628,2.082291849,66.9424483,-159.4368236,1.289417361,83.88199828,-489.510163,65.46759819,0.861796464,40.19633357,-8.60921464,57.8012391,62.12034587,61.95264274,74.3997252,0.05365886,15.94758523,-495.8460428,-0.9651498,58.02704154,-669.5064234,30.75842949,2.352641082,136.9989772,-668.1672232,0.218112947,73.26068459,-1189.566195,55.51233375,0.191455275,38.23624624,-493.2593148,-0.814347259,38.32408199,-502.8578822,40.38381871
30,0.140028277,23.36981258,-563.1206454,0.514365669,52.21330834,-769.2133999,64.37091088,2.665934731,405.4968262,-96.53383295,34.87911189,26.08518965,35.98596345,34.03151117,-0.109753827,13.27791675,-47.76942533,58.08768963,49.49543114,61.17078945,57.37048035,0.038310497,7.363733339,-29.10283619,48.07019922,59.8376354,74.95741292,65.50307892,2.002189649,71.81519292,-215.1073472,3.736396363,57.09877871,-239.5185039,86.84291239,2.024223169,67.8057195,-231.0672434,1.488576432,77.79462016,-561.721354,69.99143067,0.883783254,40.57133369,-23.67596693,53.08892232,55.61670752,68.29266034,65.23352352,-0.028713201,15.92580576,-462.5059518,-1.249841992,44.5986376,-497.3584339,34.39113729,1.835529615,137.7115178,-1006.536437,-0.107539907,60.20833404,-1192.751818,48.54224196,-0.012138024,38.19742012,-404.2152422,-1.430565502,19.31435116,-615.770551,29.81896737
31,0.159943703,23.39237614,-466.2741644,0.896406391,59.80897259,-790.7258245,72.43690433,1.75346609,405.685849,-98.08194192,29.61227415,26.82430847,28.13651934,26.48975901,-0.08214751,13.27295008,-43.07145745,59.67281325,50.14426512,78.98029779,59.54788725,0.049204268,7.360000006,-35.01092448,48.32550143,60.29693945,79.12766124,61.09680596,2.312855122,72.27643865,-178.3826435,4.028277658,59.02454353,-221.7819271,90.04406085,1.960529768,68.1169234,-245.5187018,1.074611733,77.77515124,-503.1732247,65.43782201,0.939418471,40.72833366,-2.070996234,60.0383978,56.25002522,65.66035965,73.8157181,-0.041428819,15.91979793,-458.6685582,-0.985214466,44.96803503,-622.541506,38.33666273,1.795723689,138.0046555,-982.0733075,0.119231596,60.26859338,-1358.413759,59.10809638,-0.102442293,38.16584104,-380.2612041,-1.423390882,19.68529115,-620.6502264,27.04347827
32,0.173724237,23.41466363,-466.2741644,0.723364391,65.35469044,-761.4417363,72.43690433,1.298068728,405.908906,-79.45135874,33.84593981,27.21254918,19.4319675,39.31430156,-0.079046897,13.2602334,-62.33719196,54.40837851,49.49266443,84.03904633,47.95725972,0.153543228,7.397733355,-23.3843595,55.11535645,76.87123647,79.12796781,85.78269781,2.517330648,72.73821004,-172.1407795,3.553666298,67.12253981,-207.7564886,87.9514601,1.847919076,68.40704384,-389.1283011,0.558793657,72.8500599,-469.778021,57.97707453,0.96113365,40.88733368,-11.20441864,55.11456063,62.91893889,65.785654,70.54474022,-0.055112872,15.9157925,-470.6214255,-1.308094167,51.96854888,-758.6948159,35.84912967,1.695213197,138.2871414,-998.6922069,-0.117869029,65.2801743,-1586.957113,54.20537829,-0.149106322,38.12986158,-372.5376753,-1.166432395,18.99743037,-586.6346896,35.3328302
33,0.195204135,23.44307098,-435.2053087,1.367046706,71.30400358,-665.8259387,77.74642418,1.399606434,406.2450765,-47.1420824,42.78206696,35.0833782,24.79009452,54.73819317,-0.068896253,13.2572834,-53.9500404,57.05153557,42.36689218,81.619734,51.75414652,0.24008179,7.446400023,-19.8979747,55.62276662,80.45269444,76.94662184,86.45584357,2.905800402,73.33649063,-140.3072215,4.860047326,75.08231711,-187.2676859,92.21834816,1.660590626,68.66174316,-479.5428797,0.166436781,64.9402763,-459.2291539,46.22127159,1.004686548,41.06133359,-1.08698131,59.17552456,62.98267397,75.77113892,74.86003656,-0.04184068,15.9215504,-448.7632127,0.30200738,57.85852415,-813.6968268,54.73165305,1.702300655,138.5840535,-1081.69028,0.347209498,65.00396414,-1622.044697,62.02688066,-0.156090956,38.11433118,-363.1438838,-0.334078636,23.91855818,-555.2861166,44.22608324
33,0.195204135,23.44307098,-435.2053087,1.367046706,71.30400358,-665.8259387,77.74642418,1.399606434,406.2450765,-47.1420824,42.78206696,35.0833782,24.79009452,54.73819317,-0.068896253,13.2572834,-53.9500404,57.05153557,42.36689218,81.619734,51.75414652,0.24008179,7.446400023,-19.8979747,55.62276662,80.45269444,76.94662184,86.45584357,2.905800402,73.33649063,-140.3072215,4.860047326,75.08231711,-187.2676859,92.21834816,1.660590626,68.66174316,-479.5428797,0.166436781,64.9402763,-459.2291539,46.22127159,1.004686548,41.06133359,-1.08698131,59.17552456,62.98267397,75.77113892,74.86003656,-0.04184068,15.9215504,-448.7632127,0.30200738,57.85852415,-813.6968268,54.73165305,1.702300655,138.5840535,-1081.69028,0.347209498,65.00396414,-1622.044697,62.02688066,-0.156090956,38.11433118,-363.1438838,-0.334078636,23.91855818,-555.2861166,44.22608324
34,0.193812096,23.4572745,-446.2966526,0.755891637,65.69956032,-588.2289109,60.70245306,1.190114595,406.2342326,-61.61825539,44.00984205,35.00501349,38.82228908,46.81377519,-0.077269472,13.23941673,-61.18240771,49.64202866,37.33873724,65.45109205,42.72999041,0.253454393,7.458533367,-47.44898228,49.40095362,71.34713627,71.11026615,60.38600722,3.077149698,73.87938105,-147.4828571,3.62768961,80.10001094,-174.2786659,79.57712641,1.513065082,68.93471553,-516.221534,-0.011470686,62.78300976,-466.189848,48.99876829,1.01539414,41.21833356,-5.163005732,56.99905875,56.1661345,81.88286651,71.02812735,-0.032163248,15.91504192,-449.8837799,0.432047645,63.83145536,-751.7124026,53.79501739,1.598172465,138.8578852,-1100.907894,0.141812818,64.87474917,-1544.426782,53.05073526,-0.230221612,38.054614,-321.9671885,-1.409976008,22.92715936,-533.6053185,31.56860619
37,0.190677498,23.53442014,-511.3847328,0.590724052,70.49279487,-541.6781668,58.47681204,-1.491404921,405.6548197,-87.31569859,43.55713306,32.7400426,34.25448832,24.93910076,-0.099348942,13.19898341,-55.12066818,48.6125213,49.82463948,26.45946465,45.71364499,0.286794421,7.561200047,-41.3117568,53.02689262,81.03420253,40.61310669,61.7440329,3.233866691,75.41301778,-147.8016545,2.692058083,92.80053857,-268.6072963,71.50783409,1.430243339,69.7898955,-449.9169298,0.806067768,68.7589179,-439.4588671,68.34809001,0.987075909,41.7423336,-12.23402367,65.88388516,63.41321685,73.02769718,62.80688882,-0.059428732,15.91386423,-352.9550825,-0.368522216,45.00638626,-573.9744011,35.19042192,0.959945012,139.5526744,-739.0474763,-0.16636692,49.60862828,-1042.41247,39.01663364,-0.171469746,38.03158379,-347.691173,0.599038847,38.08995543,-508.761639,56.94337876
38,0.251419687,23.59680525,-273.1444375,2.022457239,71.99980236,-491.9594931,81.56875125,-2.213226865,405.4359334,-81.80216211,46.08482766,32.66330905,21.32734508,28.91689081,-0.088611848,13.2011001,-40.8349539,50.06029354,58.06834772,29.60120519,51.16358116,0.267997444,7.602000062,-53.64582719,50.93602782,79.66113102,28.86524627,52.47929517,3.156545982,75.80023346,-177.1950821,1.581929655,92.71661794,-361.7146348,65.97569883,1.458509403,70.13230565,-377.764729,1.176503212,69.16866975,-411.1576978,71.14126637,0.992827958,41.94433352,-3.813570966,65.88561792,69.57870407,60.21968879,67.03341078,-0.047768649,15.92586851,-337.0042126,0.183507918,50.74675979,-455.4513643,53.47289157,0.775069228,139.812527,-739.7818705,-0.413147491,55.93986947,-875.3410111,38.58850401,-0.118212703,38.06482951,-373.0543821,0.837562459,45.19750838,-467.8951999,58.12601014
38,0.251419687,23.59680525,-273.1444375,2.022457239,71.99980236,-491.9594931,81.56875125,-2.213226865,405.4359334,-81.80216211,46.08482766,32.66330905,21.32734508,28.91689081,-0.088611848,13.2011001,-40.8349539,50.06029354,58.06834772,29.60120519,51.16358116,0.267997444,7.602000062,-53.64582719,50.93602782,79.66113102,28.86524627,52.47929517,3.156545982,75.80023346,-177.1950821,1.581929655,92.71661794,-361.7146348,65.97569883,1.458509403,70.13230565,-377.764729,1.176503212,69.16866975,-411.1576978,71.14126637,0.992827958,41.94433352,-3.813570966,65.88561792,69.57870407,60.21968879,67.03341078,-0.047768649,15.92586851,-337.0042126,0.183507918,50.74675979,-455.4513643,53.47289157,0.775069228,139.812527,-739.7818705,-0.413147491,55.93986947,-875.3410111,38.58850401,-0.118212703,38.06482951,-373.0543821,0.837562459,45.19750838,-467.8951999,58.12601014
39,0.340800124,23.67785002,-212.7414089,3.122365406,73.83965901,-405.0605119,87.0338468,-2.253262608,405.4367676,-57.15135695,49.09068448,33.73145741,21.22354563,44.18874966,-0.064711182,13.21011674,-17.15594607,58.14169259,57.6413312,46.8667659,59.02998601,0.27191432,7.651533381,-44.05851932,47.28221711,80.07037654,29.12712476,59.62695856,3.308155034,76.29324417,-155.5201522,2.908075335,92.84837749,-421.6034292,76.38405263,1.505072742,70.47443364,-304.5181775,1.872522993,75.97817756,-354.5570728,74.5743832,1.028299679,42.14800021,-20.0000218,64.1582794,67.14711401,62.28070679,72.13023219,-0.007892263,15.95174239,-334.0834775,0.982505226,52.20668797,-359.5793857,66.92820565,0.769022006,140.0978973,-786.7311566,-0.039194389,56.37655655,-785.1666008,54.57871616,-0.039609748,38.1155103,-365.5640145,1.076193939,51.73769033,-414.8416005,64.53379059
43,0.239576061,23.78033969,-273.0008813,0.723972291,57.05094613,-215.3701032,52.90475587,-2.263790781,404.22005,-46.22007433,54.15568996,38.28138596,72.87521363,50.44415195,0.060241895,13.23746672,-12.96037603,64.47224782,57.02450468,85.68304473,64.66440657,0.362720087,7.892000055,-11.63288944,56.33644178,79.36164749,72.2526614,72.86639244,3.636506082,78.16316681,-176.1315398,2.913810054,85.72155,-229.7305273,70.2869004,1.416577113,71.66780599,-285.8552813,0.60874715,63.1185611,-282.2537405,53.9140266,1.086053862,42.84533335,-7.936513703,61.13315588,66.99363735,74.91458529,69.68989063,0.049820444,16.02210423,-334.119198,0.742902807,56.55865419,-350.7574197,51.30576969,0.575904212,140.8590332,-786.7311566,0.238833858,59.64134702,-1126.057376,53.62738953,0.017626309,38.108977,-381.4480195,0.310585103,47.2106275,-441.1096695,50.62889732
44,0.218525576,23.79370797,-281.9995409,0.545158674,51.28405543,-280.4626533,49.83946293,-2.465740906,403.2851145,-69.50254114,52.78790533,38.50587336,63.1383589,40.65051744,0.062165425,13.22381671,-35.99067044,59.05277349,48.56222324,73.36260082,53.51961895,0.385397966,7.95066673,-13.77381048,57.49812394,79.80416718,74.34279257,71.58543951,3.559269798,78.58319804,-210.4774353,2.052625266,79.75151253,-245.2028391,63.35466617,1.309121973,71.89354858,-288.8350607,0.201941948,62.49836506,-342.5380958,51.77410828,1.056074576,42.9600001,-20.25714244,57.65517605,64.74430445,68.24126631,61.83956201,0.015639304,16.01150904,-357.7224024,-0.011635573,56.17743094,-432.6220349,38.10899388,0.449806279,140.9287125,-805.7070214,0.005340737,59.59960717,-1327.836796,44.0445189,-0.087423423,38.04666201,-404.9323365,-1.261827116,45.07096354,-480.7921341,33.57521554
44,0.218525576,23.79370797,-281.9995409,0.545158674,51.28405543,-280.4626533,49.83946293,-2.465740906,403.2851145,-69.50254114,52.78790533,38.50587336,63.1383589,40.65051744,0.062165425,13.22381671,-35.99067044,59.05277349,48.56222324,73.36260082,53.51961895,0.385397966,7.95066673,-13.77381048,57.49812394,79.80416718,74.34279257,71.58543951,3.559269798,78.58319804,-210.4774353,2.052625266,79.75151253,-245.2028391,63.35466617,1.309121973,71.89354858,-288.8350607,0.201941948,62.49836506,-342.5380958,51.77410828,1.056074576,42.9600001,-20.25714244,57.65517605,64.74430445,68.24126631,61.83956201,0.015639304,16.01150904,-357.7224024,-0.011635573,56.17743094,-432.6220349,38.10899388,0.449806279,140.9287125,-805.7070214,0.005340737,59.59960717,-1327.836796,44.0445189,-0.087423423,38.04666201,-404.9323365,-1.261827116,45.07096354,-480.7921341,33.57521554
45,0.196876531,23.81320343,-283.5118704,-1.015057363,44.20097807,-381.13772,48.90523799,-3.260630037,402.1928558,-91.31974836,48.02970542,37.36737525,53.12211889,30.22258123,0.031134953,13.19986671,-73.19350843,52.43706892,40.93620268,59.60605462,40.50708264,0.423024239,8.012533394,-8.525057491,61.98034974,80.79940058,80.10502093,76.71371474,3.3338,78.95571238,-264.1264455,1.411133931,72.57833772,-290.7884028,54.62503106,1.171666019,72.09146016,-297.3284969,-0.337209523,56.63848532,-383.7676838,45.79592187,0.985451584,43.06566671,-44.58336314,48.71121438,58.44748828,57.65780918,53.75009634,-0.014338802,15.98713516,-359.9491748,-0.574459609,49.37898421,-491.6479931,37.07101415,0.212056548,140.9014165,-808.2699806,-0.333996352,48.53457531,-1434.217066,36.01327223,-0.17808179,37.96646245,-370.5924387,-1.377662109,45.3010308,-446.8220627,32.46189357
45,0.196876531,23.81320343,-283.5118704,-1.015057363,44.20097807,-381.13772,48.90523799,-3.260630037,402.1928558,-91.31974836,48.02970542,37.36737525,53.12211889,30.22258123,0.031134953,13.19986671,-73.19350843,52.43706892,40.93620268,59.60605462,40.50708264,0.423024239,8.012533394,-8.525057491,61.98034974,80.79940058,80.10502093,76.71371474,3.3338,78.95571238,-264.1264455,1.411133931,72.57833772,-290.7884028,54.62503106,1.171666019,72.09146016,-297.3284969,-0.337209523,56.63848532,-383.7676838,45.79592187,0.985451584,43.06566671,-44.58336314,48.71121438,58.44748828,57.65780918,53.75009634,-0.014338802,15.98713516,-359.9491748,-0.574459609,49.37898421,-491.6479931,37.07101415,0.212056548,140.9014165,-808.2699806,-0.333996352,48.53457531,-1434.217066,36.01327223,-0.17808179,37.96646245,-370.5924387,-1.377662109,45.3010308,-446.8220627,32.46189357
46,0.242989254,23.85859998,-246.4618237,-0.143005153,49.02144829,-471.8753564,66.60186608,-2.490363898,401.6468099,-27.92609345,54.37434455,44.37575116,44.78760283,56.49022319,0.010058264,13.17726669,-68.99769429,51.20736908,40.8837829,40.16087338,42.33170964,0.461403517,8.076533397,-21.19957829,54.70175977,75.77146191,82.4591637,79.16819742,3.365431141,79.43953425,-251.1013908,1.762074411,73.60288401,-356.1447959,65.48798883,1.17441028,72.28571625,-269.9115879,0.541570225,63.44303922,-389.6267067,62.09692263,0.941226351,43.17366676,-32.91657726,51.99780231,52.75364648,43.26600146,57.80320096,-0.044910256,15.95773004,-361.0459249,-1.34668116,40.03611949,-458.0431781,34.47092089,-0.887391462,140.470476,-328.631026,-2.60038592,33.60591173,-1313.139158,14.80910009,-0.21030467,37.88609924,-357.6060244,-1.332303409,45.61227631,-368.5358924,41.29561253
46,0.242989254,23.85859998,-246.4618237,-0.143005153,49.02144829,-471.8753564,66.60186608,-2.490363898,401.6468099,-27.92609345,54.37434455,44.37575116,44.78760283,56.49022319,0.010058264,13.17726669,-68.99769429,51.20736908,40.8837829,40.16087338,42.33170964,0.461403517,8.076533397,-21.19957829,54.70175977,75.77146191,82.4591637,79.16819742,3.365431141,79.43953425,-251.1013908,1.762074411,73.60288401,-356.1447959,65.48798883,1.17441028,72.28571625,-269.9115879,0.541570225,63.44303922,-389.6267067,62.09692263,0.941226351,43.17366676,-32.91657726,51.99780231,52.75364648,43.26600146,57.80320096,-0.044910256,15.95773004,-361.0459249,-1.34668116,40.03611949,-458.0431781,34.47092089,-0.887391462,140.470476,-328.631026,-2.60038592,33.60591173,-1313.139158,14.80910009,-0.21030467,37.88609924,-357.6060244,-1.332303409,45.61227631,-368.5358924,41.29561253
